osm_id,latitude,longitude,addr:city,addr:country,amenity,conflict_date,conflict_type,name,nearest_conflict_dist_km,osm_id,osm_type,religion,school:CD,source
534408572,-4.3457421,15.2785293,kinshasa,CD,school,2024-01-03,Strategic development,,4.51,534408572,way,Kinshasa ,primaire,GPS
715858834,-4.3457112,15.293557,kinshasa,CD,school,2024-01-03,Strategic development,École St-Louis,3.39,715858834,node,Kinshasa ,primaire,GPS
1359427042,-4.3457035,15.2936509,kinshasa,CD,school,2024-01-03,Strategic development,,3.38,1359427042,way,Kinshasa ,primaire,GPS
9979906376,-4.3456892,15.3001812,kinshasa,CD,school,2024-01-03,Strategic development,,3.06,9979906376,node,Kinshasa ,primaire,GPS
5266023718,-4.3456624,15.3322631,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Petite Thérèse,3.77,5266023718,node,Kinshasa ,primaire,GPS
341035699,-4.3455915,15.3015289,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Motema Mpiko,3,341035699,way,Kinshasa ,primaire,GPS
5268094537,-4.3455207,15.2788845,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Les Arc-Anges,4.47,5268094537,node,Kinshasa ,primaire,GPS
9979906372,-4.3454458,15.3082842,kinshasa,CD,school,2024-01-03,Strategic development,,2.84,9979906372,node,Kinshasa ,primaire,GPS
9979906375,-4.3454057,15.2992907,kinshasa,CD,school,2024-01-03,Strategic development,,3.06,9979906375,node,Kinshasa ,primaire,GPS
731877062,-4.3452849,15.2999114,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Primaire,3.03,731877062,way,Kinshasa ,primaire,GPS
9979906374,-4.3452559,15.3025764,kinshasa,CD,school,2024-01-03,Strategic development,,2.93,9979906374,node,Kinshasa ,primaire,GPS
9979906377,-4.345173,15.3006828,kinshasa,CD,school,2024-01-03,Strategic development,,2.98,9979906377,node,Kinshasa ,primaire,GPS
731877065,-4.3451074,15.3012106,kinshasa,CD,school,2024-01-03,Strategic development,Ecole christ roi,2.96,731877065,way,Kinshasa ,primaire,GPS
5268094538,-4.3449162,15.279091,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Technique Omisalisa,4.41,5268094538,node,Kinshasa ,primaire,GPS
9979906379,-4.3447772,15.3016806,kinshasa,CD,school,2024-01-03,Strategic development,,2.91,9979906379,node,Kinshasa ,primaire,GPS
5109221813,-4.3447082,15.2743345,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Mpieko,4.82,5109221813,node,Kinshasa ,primaire,GPS
341035700,-4.3446892,15.2990348,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Toyokana,3,341035700,way,Kinshasa ,primaire,GPS
5268094543,-4.3446515,15.2791983,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Saint Michel,4.38,5268094543,node,Kinshasa ,primaire,GPS
731877063,-4.3445753,15.3001553,kinshasa,CD,school,2024-01-03,Strategic development,lycée 2 et 3 kasa-vubu,2.94,731877063,way,Kinshasa ,primaire,GPS
9979906378,-4.344507,15.3005058,kinshasa,CD,school,2024-01-03,Strategic development,,2.92,9979906378,node,Kinshasa ,primaire,GPS
5176715275,-4.3444428,15.2763632,kinshasa,CD,school,2024-01-03,Strategic development,Ecole CBCO,4.61,5176715275,node,Kinshasa ,primaire,GPS
6939161814,-4.3442302,15.2833986,kinshasa,CD,school,2024-01-03,Strategic development,C.S Outres neuves Academie,3.99,6939161814,node,Kinshasa ,primaire,GPS
9977044011,-4.3439133,15.3131684,kinshasa,CD,school,2024-01-03,Strategic development,EP 1&2 DJOLU,2.68,9977044011,node,Kinshasa ,primaire,GPS
5499321332,-4.3438999,15.297837,kinshasa,CD,school,2024-01-03,Strategic development,Institut Charles Kisolokele,2.98,5499321332,node,Kinshasa ,primaire,GPS
5268094545,-4.343587,15.2808291,kinshasa,CD,school,2024-01-03,Strategic development,Institut Bokolo,4.16,5268094545,node,Kinshasa ,primaire,GPS
6113207115,-4.3434319,15.3478789,kinshasa,CD,school,2024-01-03,Strategic development,Magnificate,4.94,6113207115,node,Kinshasa ,primaire,GPS
6853565957,-4.3432273,15.2739465,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Bukama,4.76,6853565957,node,Kinshasa ,primaire,GPS
5268094548,-4.34302,15.2820924,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Marie Stella,4.02,5268094548,node,Kinshasa ,primaire,GPS
5292873862,-4.34279,15.3153652,kinshasa,CD,school,2024-01-03,Strategic development,École Monseigneur Moke,2.6,5292873862,node,Kinshasa ,primaire,GPS
5291677394,-4.3427621,15.317369,kinshasa,CD,school,2024-01-03,Strategic development,La Grâce,2.66,5291677394,node,Kinshasa ,primaire,GPS
9979906369,-4.3427231,15.3044513,kinshasa,CD,school,2024-01-03,Strategic development,,2.6,9979906369,node,Kinshasa ,primaire,GPS
8442701017,-4.3426955,15.3034218,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire KANDA,2.63,8442701017,node,Kinshasa ,primaire,GPS
5182837553,-4.3424186,15.2825918,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Madame de Sévigné Secondaire,3.93,5182837553,node,Kinshasa ,primaire,GPS
5268094520,-4.3423648,15.2734664,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Le Bambin,4.75,5268094520,node,Kinshasa ,primaire,GPS
5194466112,-4.3421562,15.2808573,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Madame de Sévigné Maternelle,4.06,5194466112,node,Kinshasa ,primaire,GPS
1360696706,-4.3420548,15.3209701,kinshasa,CD,school,2024-01-03,Strategic development,École de navigation,2.74,1360696706,way,Kinshasa ,primaire,GPS
1359427039,-4.3417663,15.2830573,kinshasa,CD,school,2024-01-03,Strategic development,Ecole d'Excellence de Kinshasa,3.84,1359427039,way,Kinshasa ,primaire,GPS
2299738186,-4.3416957,15.2772237,kinshasa,CD,school,2024-01-03,Strategic development,,4.36,2299738186,node,Kinshasa ,primaire,GPS
9979906368,-4.3415838,15.3037217,kinshasa,CD,school,2024-01-03,Strategic development,,2.5,9979906368,node,Kinshasa ,primaire,GPS
5268176448,-4.341533,15.2753413,kinshasa,CD,school,2024-01-03,Strategic development,EP 3 et 4 Institut Makelele,4.53,5268176448,node,Kinshasa ,primaire,GPS
5268094535,-4.3415009,15.2745607,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Les Bambins,4.6,5268094535,node,Kinshasa ,primaire,GPS
6115470311,-4.3414126,15.3468463,kinshasa,CD,school,2024-01-03,Strategic development,College Royal,4.73,6115470311,node,Kinshasa ,primaire,GPS
5499321327,-4.3407654,15.2990976,kinshasa,CD,school,2024-01-03,Strategic development,Ecole La Main Ouverte,2.61,5499321327,node,Kinshasa ,primaire,GPS
5268094533,-4.3407025,15.2740417,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Makanisi,4.6,5268094533,node,Kinshasa ,primaire,GPS
2299738122,-4.3406895,15.2757864,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Publique Saint Jean Baptiste,4.44,2299738122,node,Kinshasa ,primaire,GPS
2299738119,-4.3398453,15.2772631,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Michel,4.25,2299738119,node,Kinshasa ,primaire,GPS
486512032,-4.3397785,15.3027124,kinshasa,CD,school,2024-01-03,Strategic development,Ecole primaire,2.34,486512032,way,Kinshasa ,primaire,GPS
331313849,-4.3395332,15.3267984,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Raphaël,2.86,331313849,way,Kinshasa ,primaire,GPS
6044190350,-4.339365,15.3463878,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire The Winner's,4.57,6044190350,node,Kinshasa ,primaire,GPS
1204107927,-4.3393068,15.3259804,kinshasa,CD,school,2024-01-03,Strategic development,Complexe scolaire Cardinal Monsengwo,2.78,1204107927,way,Kinshasa ,primaire,GPS
6043731754,-4.3392248,15.3473746,kinshasa,CD,school,2024-01-03,Strategic development,Saint Joseph de Cluny,4.66,6043731754,node,Kinshasa ,primaire,GPS
5268094515,-4.3391901,15.2743247,kinshasa,CD,school,2024-01-03,Strategic development,"Madame de Sévigné- Maternel, Primaire",4.49,5268094515,node,Kinshasa ,primaire,GPS
5268094493,-4.3388745,15.2784473,kinshasa,CD,school,2024-01-03,Strategic development,Village Bondeko,4.08,5268094493,node,Kinshasa ,primaire,GPS
5292873865,-4.3387782,15.3068304,kinshasa,CD,school,2024-01-03,Strategic development,G.S. Mama Zoya,2.12,5292873865,node,Kinshasa ,primaire,GPS
6044078049,-4.3382915,15.3498973,kinshasa,CD,school,2024-01-03,Strategic development,Groupe Scolaire Dinanga,4.87,6044078049,node,Kinshasa ,primaire,GPS
6043767829,-4.3381821,15.3462524,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Primaire Kiwanuka,4.5,6043767829,node,Kinshasa ,primaire,GPS
1359580707,-4.3380198,15.3032671,kinshasa,CD,school,2024-01-03,Strategic development,Athénée de la Victoire,2.14,1359580707,way,Kinshasa ,primaire,GPS
5268094495,-4.3379625,15.2768218,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Beni 2,4.19,5268094495,node,Kinshasa ,primaire,GPS
6043767831,-4.3379599,15.3455133,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Francois,4.42,6043767831,node,Kinshasa ,primaire,GPS
6105989204,-4.3373125,15.3486152,kinshasa,CD,school,2024-01-03,Strategic development,Le Prodige Divin,4.69,6105989204,node,Kinshasa ,primaire,GPS
5268094504,-4.3369622,15.2757758,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Mont des Oliviers,4.24,5268094504,node,Kinshasa ,primaire,GPS
532181202,-4.3368624,15.2773339,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Primaire Laïque,4.08,532181202,way,Kinshasa ,primaire,GPS
539437849,-4.3367729,15.2718809,kinshasa,CD,school,2024-01-03,Strategic development,,4.62,539437849,way,Kinshasa ,primaire,GPS
5219810499,-4.3367659,15.2714103,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Bolingani,4.67,5219810499,node,Kinshasa ,primaire,GPS
6050630287,-4.3365751,15.3485133,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire La Grace,4.65,6050630287,node,Kinshasa ,primaire,GPS
1359576981,-4.3359929,15.2869029,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Kokolo,3.12,1359576981,way,Kinshasa ,primaire,GPS
6041516468,-4.3352559,15.3387889,kinshasa,CD,school,2024-01-03,Strategic development,complexe scolaire serena,3.61,6041516468,node,Kinshasa ,primaire,GPS
6041492247,-4.3352131,15.3469375,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Monano I,4.43,6041492247,node,Kinshasa ,primaire,GPS
704174494,-4.3340403,15.3083762,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Madame de Sévigné,1.57,704174494,way,Kinshasa ,primaire,GPS
6039240939,-4.3335428,15.346562,kinshasa,CD,school,2024-01-03,Strategic development,Saint Raphael de Karmaria,4.32,6039240939,node,Kinshasa ,primaire,GPS
1360752803,-4.3335319,15.2815856,kinshasa,CD,school,2024-01-03,Strategic development,,3.49,1360752803,way,Kinshasa ,primaire,GPS
6039196508,-4.3331112,15.3473542,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Saint Denis Wa,4.39,6039196508,node,Kinshasa ,primaire,GPS
6039151839,-4.3330454,15.3461429,kinshasa,CD,school,2024-01-03,Strategic development,Groupe Scolaire Tembele,4.26,6039151839,node,Kinshasa ,primaire,GPS
6039032208,-4.3320157,15.3464466,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Bon Berger,4.26,6039032208,node,Kinshasa ,primaire,GPS
6039131956,-4.328405,15.3464996,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Primaire,4.15,6039131956,node,Kinshasa ,primaire,GPS
6044159189,-4.3283366,15.3465139,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Gloria,4.15,6044159189,node,Kinshasa ,primaire,GPS
362438618,-4.3273344,15.3079845,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Armée du Salut,0.85,362438618,way,Kinshasa ,primaire,GPS
362438613,-4.3271248,15.3002248,kinshasa,CD,school,2024-01-03,Strategic development,Eglise Binguiste,1.34,362438613,way,Kinshasa ,primaire,GPS
9979337835,-4.3260447,15.2974185,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Melisa,1.55,9979337835,node,Kinshasa ,primaire,GPS
1360870390,-4.3259503,15.2749106,kinshasa,CD,school,2024-01-03,Strategic development,Jewels International School,3.95,1360870390,way,Kinshasa ,primaire,GPS
1360872737,-4.3257123,15.2713011,kinshasa,CD,school,2024-01-03,Strategic development,Busy Bee,4.34,1360872737,way,Kinshasa ,primaire,GPS
1389924640,-4.3256198,15.3054489,kinshasa,CD,school,2024-01-03,Strategic development,,0.8,1389924640,way,Kinshasa ,primaire,GPS
1359727505,-4.3236971,15.287631,kinshasa,CD,school,2024-01-03,Strategic development,Institut Monseigneur Bokeleale,2.51,1359727505,way,Kinshasa ,primaire,GPS
1359726879,-4.3232264,15.2862417,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Monseigneur Shaumba,2.66,1359726879,way,Kinshasa ,primaire,GPS
1359429709,-4.3230478,15.2939043,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Notre Dame,1.82,1359429709,way,Kinshasa ,primaire,GPS
129297065,-4.3229502,15.3109691,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Kabambare,0.35,129297065,way,Kinshasa ,primaire,GPS
5499427140,-4.322862,15.2892861,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire La Puisette Ngoika,2.32,5499427140,node,Kinshasa ,primaire,GPS
1362816363,-4.3227732,15.3116904,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Pierre,0.36,1362816363,way,Kinshasa ,primaire,GPS
1372042411,-4.3227082,15.3245429,kinshasa,CD,school,2024-01-03,Strategic development,,1.64,1372042411,way,Kinshasa ,primaire,GPS
1359429712,-4.3225413,15.2903551,kinshasa,CD,school,2024-01-03,Strategic development,Collège de la Salle,2.2,1359429712,way,Kinshasa ,primaire,GPS
6282653585,-4.3224751,15.3051724,kinshasa,CD,school,2024-01-03,Strategic development,Institut Saint Jean Baptiste,0.6,6282653585,node,Kinshasa ,primaire,GPS
1427299714,-4.3222981,15.2969722,kinshasa,CD,school,2024-01-03,Strategic development,LYCEE BOENDE,1.47,1427299714,way,Kinshasa ,primaire,GPS
1389924633,-4.3222599,15.3034083,kinshasa,CD,school,2024-01-03,Strategic development,Saint Jean Marie Muzeyi,0.77,1389924633,way,Kinshasa ,primaire,GPS
547207548,-4.3217057,15.3141017,kinshasa,CD,school,2024-01-03,Strategic development,Village Bondeko,0.49,547207548,way,Kinshasa ,primaire,GPS
1389927147,-4.3208371,15.3048329,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Loboko Naye,0.58,1389927147,way,Kinshasa ,primaire,GPS
1363326279,-4.3190456,15.2878138,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Français René Descartes,2.46,1363326279,way,Kinshasa ,primaire,GPS
1359602927,-4.3188857,15.3001982,kinshasa,CD,school,2024-01-03,Strategic development,,1.09,1359602927,way,Kinshasa ,primaire,GPS
37563006,-4.318687,15.2913702,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Prince de Liège,2.07,37563006,way,Kinshasa ,primaire,GPS
1369612841,-4.3186623,15.306312,kinshasa,CD,school,2024-01-03,Strategic development,,0.44,1369612841,way,Kinshasa ,primaire,GPS
759366037,-4.3186044,15.2896536,kinshasa,CD,school,2024-01-03,Strategic development,Prins van Luikschool,2.26,759366037,way,Kinshasa ,primaire,GPS
5499358554,-4.3179514,15.2872369,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Bilingue Les Petits Dauphins,2.53,5499358554,node,Kinshasa ,primaire,GPS
9976991400,-4.3174329,15.2930784,kinshasa,CD,school,2024-01-03,Strategic development,Complexe Scolaire Révérend KIM,1.9,9976991400,node,Kinshasa ,primaire,GPS
5499358552,-4.3173871,15.2899727,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Eureka,2.24,5499358552,node,Kinshasa ,primaire,GPS
5500780938,-4.3172306,15.2929687,kinshasa,CD,school,2024-01-03,Strategic development,Ecole Bambinière,1.91,5500780938,node,Kinshasa ,primaire,GPS
362439869,-4.316873,15.3268243,kinshasa,CD,school,2024-01-03,Strategic development,,1.9,362439869,way,Kinshasa ,primaire,GPS
5499358550,-4.3168682,15.2912924,kinshasa,CD,school,2024-01-03,Strategic development,CS Clessidra,2.1,5499358550,node,Kinshasa ,primaire,GPS
1362818529,-4.3161073,15.3027484,kinshasa,CD,school,2024-01-03,Strategic development,Centre scolaire Lufungula,0.91,1362818529,way,Kinshasa ,primaire,GPS
362439868,-4.3152683,15.326493,kinshasa,CD,school,2024-01-03,Strategic development,,1.9,362439868,way,Kinshasa ,primaire,GPS
2953314337,-4.3151921,15.3263021,kinshasa,CD,school,2024-01-03,Strategic development,Collège saint charles luanga,1.88,2953314337,node,Kinshasa ,primaire,GPS
1372048115,-4.314845,15.3226303,kinshasa,CD,school,2024-01-03,Strategic development,,1.51,1372048115,way,Kinshasa ,primaire,GPS
907384629,-4.3141801,15.2842822,kinshasa,CD,school,2024-01-03,Strategic development,La Source de Vie - Royal,2.92,907384629,way,Kinshasa ,primaire,GPS
1372367616,-4.3124882,15.3191581,kinshasa,CD,school,2024-01-03,Strategic development,,1.31,1372367616,way,Kinshasa ,primaire,GPS
772918429,-4.310928,15.277268,kinshasa,CD,school,2024-01-03,Strategic development,Institut de la Gombe,3.77,772918429,way,Kinshasa ,primaire,GPS
772918436,-4.3105731,15.2796659,kinshasa,CD,school,2024-01-03,Strategic development,École maternelle de la Gombe,3.52,772918436,way,Kinshasa ,primaire,GPS
772918427,-4.3100253,15.2796872,kinshasa,CD,school,2024-01-03,Strategic development,École Internationale ŞAFAK,3.54,772918427,way,Kinshasa ,primaire,GPS
57357941,-4.3100199,15.3001132,kinshasa,CD,school,2024-01-03,Strategic development,École maternelle,1.56,57357941,way,Kinshasa ,primaire,GPS
57357940,-4.3098283,15.2995215,kinshasa,CD,school,2024-01-03,Strategic development,,1.62,57357940,way,Kinshasa ,primaire,GPS
57357937,-4.3096521,15.2993894,kinshasa,CD,school,2024-01-03,Strategic development,,1.65,57357937,way,Kinshasa ,primaire,GPS
4749983,-4.3095926,15.3000937,kinshasa,CD,school,2024-01-03,Strategic development,École Notre Dame de Fatima,1.6,4749983,relation,Kinshasa ,primaire,GPS
753674320,-4.309059,15.2856787,kinshasa,CD,school,2024-01-03,Strategic development,Collège Boboto,2.96,753674320,way,Kinshasa ,primaire,GPS
4866013704,-4.3087366,15.3178623,kinshasa,CD,school,2024-01-03,Strategic development,École portuguaise,1.53,4866013704,node,Kinshasa ,primaire,GPS
998119240,-4.3087007,15.2990148,kinshasa,CD,school,2024-01-03,Strategic development,IFASIC,1.75,998119240,way,Kinshasa ,primaire,GPS
5410208647,-4.3085395,15.2867889,kinshasa,CD,school,2024-01-03,Strategic development,École Maternelle Boboto,2.87,5410208647,node,Kinshasa ,primaire,GPS
5410208648,-4.3084271,15.2871966,kinshasa,CD,school,2024-01-03,Strategic development,C.S. Manyanga,2.84,5410208648,node,Kinshasa ,primaire,GPS
1369177816,-4.3084234,15.2916583,kinshasa,CD,school,2024-01-03,Strategic development,,2.41,1369177816,way,Kinshasa ,primaire,GPS
3477493250,-4.3084113,15.2916664,kinshasa,CD,school,2024-01-03,Strategic development,Collège Les Saphirs,2.41,3477493250,node,Kinshasa ,primaire,GPS
753674322,-4.3082385,15.283172,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Bosangani,3.25,753674322,way,Kinshasa ,primaire,GPS
1372367637,-4.3079533,15.3176042,kinshasa,CD,school,2024-01-03,Strategic development,,1.58,1372367637,way,Kinshasa ,primaire,GPS
9246824078,-4.3079289,15.3173972,kinshasa,CD,school,2024-01-03,Strategic development,English International School,1.57,9246824078,node,Kinshasa ,primaire,GPS
772918439,-4.306972,15.2852804,kinshasa,CD,school,2024-01-03,Strategic development,Institut Supérieur Pédagogique de la Gombe,3.1,772918439,way,Kinshasa ,primaire,GPS
440111691,-4.3053231,15.3147319,kinshasa,CD,school,2024-01-03,Strategic development,Institute Georges Simenon,1.71,440111691,node,Kinshasa ,primaire,GPS
52595375,-4.3039933,15.2935788,kinshasa,CD,school,2024-01-03,Strategic development,Lycée Français René Descartes (Site de Kalemie),2.55,52595375,way,Kinshasa ,primaire,GPS
4945976043,-4.3004859,15.3160161,kinshasa,CD,school,2024-01-03,Strategic development,Collège Saint Joseph,2.27,4945976043,node,Kinshasa ,primaire,GPS
7518261526,-2.5407093,28.8670839,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Mahama,4.91,7518261526,node,Kivu,primaire,GPS
7387324594,-2.5366031,28.8563785,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Baraka,4.13,7387324594,node,Kivu,primaire,GPS
7396262657,-2.536533,28.8591646,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Salongo Lwana,4.19,7396262657,node,Kivu,primaire,GPS
7387324589,-2.5357122,28.8464153,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Busiba,3.99,7387324589,node,Kivu,primaire,GPS
7402879649,-2.5353885,28.8476052,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Astere,3.94,7402879649,node,Kivu,primaire,GPS
7387310583,-2.5353457,28.8568944,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Confiance,4,7387310583,node,Kivu,primaire,GPS
7387324597,-2.5348335,28.8572302,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Aksante,3.96,7387324597,node,Kivu,primaire,GPS
7387324595,-2.5340543,28.8567455,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Amani,3.86,7387324595,node,Kivu,primaire,GPS
7387324656,-2.5338495,28.8532633,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Incence,3.78,7387324656,node,Kivu,primaire,GPS
7417977809,-2.531337,28.85307,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Kabuye,3.5,7417977809,node,Kivu,primaire,GPS
7387324610,-2.5309998,28.8573566,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Rehema,3.54,7387324610,node,Kivu,primaire,GPS
7387324660,-2.5309221,28.8528947,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Foyer du Savoir,3.45,7387324660,node,Kivu,primaire,GPS
7396262607,-2.5307289,28.8474391,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Kinjuba,3.43,7396262607,node,Kivu,primaire,GPS
7387324636,-2.5305162,28.8578789,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire la Souplexe,3.5,7387324636,node,Kivu,primaire,GPS
7387324659,-2.5302361,28.8245192,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Fazili,4.4,7387324659,node,Kivu,primaire,GPS
7518261537,-2.5294714,28.8568108,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut la Vision,3.36,7518261537,node,Kivu,primaire,GPS
7417977808,-2.5289557,28.8454962,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Kabasha,3.26,7417977808,node,Kivu,primaire,GPS
7387324601,-2.5288374,28.8429295,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Safi-Kwetu,3.3,7387324601,node,Kivu,primaire,GPS
1235017581,-2.5274167,28.8572778,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole primaire Tuendelee,3.15,1235017581,node,Kivu,primaire,GPS
7417977818,-2.5273238,28.8566685,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Cidasa,3.13,7417977818,node,Kivu,primaire,GPS
7533747949,-2.5271964,28.8563752,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Vangu,3.11,7533747949,node,Kivu,primaire,GPS
7518261553,-2.5268554,28.8302893,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Mulwa,3.7,7518261553,node,Kivu,primaire,GPS
1235015496,-2.5266621,28.8299278,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole primaire Mulwa,3.71,1235015496,node,Kivu,primaire,GPS
7387324634,-2.5265428,28.8519589,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire la Victoire,2.96,7387324634,node,Kivu,primaire,GPS
7387324653,-2.5263808,28.8262397,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Jean-Jacques,3.95,7387324653,node,Kivu,primaire,GPS
7396262572,-2.5259877,28.8410232,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Malu,3.06,7396262572,node,Kivu,primaire,GPS
1235015694,-2.5257778,28.8571111,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole primaire Nyanja,2.97,1235015694,node,Kivu,primaire,GPS
7387324648,-2.5230821,28.8469798,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire la Colombe,2.59,7387324648,node,Kivu,primaire,GPS
7518261554,-2.5228032,28.8487975,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Mulindwa,2.54,7518261554,node,Kivu,primaire,GPS
7402879657,-2.5227311,28.8469758,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Uaminifu,2.55,7402879657,node,Kivu,primaire,GPS
7396262633,-2.5223521,28.8480224,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Buholo,2.5,7396262633,node,Kivu,primaire,GPS
7387324658,-2.5222561,28.8490229,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Horizon,2.48,7387324658,node,Kivu,primaire,GPS
7396262637,-2.5212362,28.8502186,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole Primaire Aden,2.36,7396262637,node,Kivu,primaire,GPS
1235016730,-2.5210833,28.8588333,Bukavu,CD,school,2024-01-02,Violence against civilians,École primaire Elimu,2.54,1235016730,node,Kivu,primaire,GPS
7417977819,-2.5210139,28.8352853,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Ciriri,2.85,7417977819,node,Kivu,primaire,GPS
7387324596,-2.5209522,28.8484079,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Ashuza,2.34,7387324596,node,Kivu,primaire,GPS
7387324613,-2.5203501,28.8499222,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Namur,2.26,7387324613,node,Kivu,primaire,GPS
7533747978,-2.5197534,28.8365292,Bukavu,CD,school,2024-01-02,Violence against civilians,Lycée Familiya Dei,2.66,7533747978,node,Kivu,primaire,GPS
7387324611,-2.5197083,28.8464933,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Oda,2.23,7387324611,node,Kivu,primaire,GPS
1235016379,-2.5193611,28.8561667,Bukavu,CD,school,2024-01-02,Violence against civilians,École Primaire Hodari,2.26,1235016379,node,Kivu,primaire,GPS
1235017248,-2.5189722,28.8490278,Bukavu,CD,school,2024-01-02,Violence against civilians,Ecole primaire Kahuwa,2.11,1235017248,node,Kivu,primaire,GPS
4950829794,-2.5188995,28.8494808,Bukavu,CD,school,2024-01-02,Violence against civilians,Institut Fadhili,2.1,4950829794,node,Kivu,primaire,GPS
7387310581,-2.5185928,28.8532641,Bukavu,CD,school,2024-01-02,Violence against civilians,Complexe Scolaire Elo Nyamugo,2.1,7387310581,node,Kivu,primaire,GPS
